"","BsmtFinSF2","LowQualFinSF","EnclosedPorch","ThreeSsnPorch","ScreenPorch","PoolArea","MiscVal","MasVnrArea","SecondFlrSF","WoodDeckSF","OpenPorchSF","LotFrontage","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","FirstFlrSF","GrLivArea","GarageYrBlt","GarageArea","YrSold"
"881",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,7024,2005,2006,980,110,1090,1090,1090,2005,450,2007
"882",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","1st_bin","1st_bin",44,13758,1990,1991,902,254,1156,1187,1717,1990,400,2007
"883",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",70.0499583680267,9636,1992,1993,0,808,808,808,1593,1993,389,2009
"884",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",60,6204,1912,1950,0,795,795,954,2230,1997,440,2006
"885",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",65,7150,1967,1967,432,460,892,892,892,1967,288,2009
"886",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",50,5119,1999,2000,1238,460,1698,1709,1709,1999,506,2008
"887",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",70,8393,1959,2005,528,1098,1626,1712,1712,2005,588,2006
"888",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","1st_bin","0",59,16466,1955,1955,0,816,816,872,1393,1955,300,2008
"889",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",95,15865,1970,1970,351,1043,2217,2217,2217,1970,621,2007
"890",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",128,12160,1953,1953,1024,481,1505,1505,1505,1953,505,2009
"891",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","1st_bin","0","0",60,8064,1949,2006,0,672,672,672,924,2003,576,2007
"892",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","0",70,11184,1978,1978,226,192,918,918,1683,1978,440,2009
"893",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70,8414,1963,2003,663,396,1059,1068,1068,1963,264,2006
"894",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","3rd_bin","1st_bin",70.0499583680267,13284,1954,1954,1064,319,1383,1383,1383,1954,354,2008
"895",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",64,7018,1979,1979,0,0,0,1535,1535,1979,400,2009
"896",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","1st_bin",71,7056,1963,1963,400,380,780,983,1796,1963,483,2008
"897",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",50,8765,1936,1950,285,666,951,951,951,1936,327,2006
"898",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","0",64,7018,1979,1979,0,0,0,1120,2240,1979,528,2009
"899",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",100,12919,2009,2010,2188,142,2330,2364,2364,2009,820,2010
"900",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",65,6993,1961,1994,465,447,912,1236,1236,1961,288,2006
"901",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70.0499583680267,7340,1971,1971,322,536,858,858,858,1979,684,2007
"902",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",64,8712,1957,2000,860,132,992,1306,1306,1968,756,2009
"903",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",63,7875,2003,2003,0,783,783,807,1509,2003,393,2006
"904",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",50,14859,2006,2006,0,1670,1670,1670,1670,2006,690,2006
"905",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,6173,1967,1967,599,277,876,902,902,1967,288,2007
"906",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",80,9920,1954,1954,354,412,1056,1063,1063,1954,280,2010
"907",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",116,13501,2006,2006,63,1560,1623,1636,1636,2006,865,2007
"908",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","0","0",86,11500,1936,1987,223,794,1017,1020,2057,1936,180,2006
"909",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,8885,1983,1983,301,239,864,902,902,1983,484,2006
"910",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",149,12589,2005,2005,0,742,742,742,1484,2005,390,2009
"911",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","0","0",80,11600,1960,1960,443,662,1105,1105,2274,1960,480,2010
"912",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,9286,1977,1989,196,1072,1268,1268,1268,1978,252,2009
"913",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"0","0","0","0",51,6120,1925,1950,489,279,768,1015,1015,1925,450,2006
"914",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",82,6270,1949,1950,284,717,1001,1001,2002,1949,871,2007
"915",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","2nd_bin",30,3000,2009,2009,294,318,612,612,1224,2009,528,2009
"916",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","0","0",21,2001,1970,1970,0,546,546,546,1092,1970,286,2007
"917",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,9000,1949,1950,50,430,480,480,480,1958,308,2006
"918",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70.0499583680267,17140,1956,1956,1059,75,1134,1229,1229,1956,284,2009
"919",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","2nd_bin",103,13125,1991,1991,48,422,1104,912,2127,1991,833,2007
"920",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","1st_bin",87,11029,1958,2002,528,245,1184,1414,1414,1990,601,2008
"921",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",70,8462,1994,1994,814,114,928,936,1721,1994,471,2007
"922",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",67,8777,1900,2003,1084,188,1272,1272,2200,1978.50616388687,0,2008
"923",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",65,10237,2005,2006,28,1288,1316,1316,1316,2005,397,2006
"924",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",50,8012,1993,1994,165,598,1604,1617,1617,1993,533,2008
"925",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",79,10240,1980,1980,625,0,1686,1686,1686,1980,612,2006
"926",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,15611,1977,1977,767,266,1126,1126,1126,1977,540,2008
"927",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",93,11999,2003,2004,0,1181,1181,1234,2374,2003,656,2007
"928",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,9900,1968,1968,552,280,832,1098,1978,1968,486,2008
"929",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",70.0499583680267,11838,2001,2001,0,1753,1753,1788,1788,2001,522,2009
"930",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","0","0",70.0499583680267,13006,1997,1997,0,964,964,993,2236,1997,642,2006
"931",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",73,8925,2007,2007,16,1450,1466,1466,1466,2007,610,2009
"932",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,9100,1965,1965,338,121,925,925,925,1965,429,2009
"933",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","2nd_bin",84,11670,2006,2006,0,1905,1905,1905,1905,2006,788,2007
"934",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",63,8487,2004,2004,20,1480,1500,1500,1500,2004,570,2009
"935",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",313,27650,1960,2007,425,160,585,2069,2069,1960,505,2008
"936",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",52,5825,1926,1953,0,600,600,747,747,1953,528,2006
"938",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",75,9675,2005,2005,341,772,1113,1113,1971,2005,689,2009
"939",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",73,8760,2006,2006,464,927,1391,1391,1962,2006,868,2006
"940",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","0",70.0499583680267,24090,1940,1950,0,1032,1032,1207,2403,1940,349,2010
"941",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",55,12640,1976,1976,936,396,1728,1728,1728,1976,574,2006
"942",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",70.0499583680267,8755,1999,1999,772,220,992,1022,2060,1999,390,2009
"943",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",42,7711,1977,1977,1440,0,1440,1440,1440,1978.50616388687,0,2007
"944",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",100,25000,1967,1967,0,1632,1632,1632,1632,1967,576,2007
"945",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",70.0499583680267,14375,1958,1958,111,354,819,1344,1344,1958,525,2009
"946",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",98,8820,1890,1996,1088,0,1088,1188,1869,1963,456,2009
"947",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",70,8163,1959,1959,748,102,1144,1144,1144,1959,796,2006
"948",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","2nd_bin",85,14536,2002,2003,1300,316,1616,1629,1629,2002,808,2007
"949",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",65,14006,2002,2002,0,936,936,936,1776,2002,474,2006
"950",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",78,9360,1972,2006,982,179,1161,1381,1381,1972,676,2010
"951",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",60,7200,1950,2002,398,317,864,864,864,1980,720,2007
"952",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",60,7800,1965,1965,641,187,828,965,965,1979,300,2006
"953",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",60,7200,1972,2003,660,108,768,768,768,1974,396,2009
"954",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1st_bin","2nd_bin","2nd_bin","2nd_bin",70.0499583680267,11075,1969,1969,562,29,784,1168,1968,1969,530,2008
"955",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",35,9400,1975,1975,945,0,945,980,980,1978.50616388687,0,2006
"956",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","0",82,7136,1946,1950,484,495,979,979,1958,1946,492,2007
"957",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",24,1300,1980,1980,285,276,561,561,1229,1980,462,2009
"958",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,7420,1962,1962,417,640,1057,1057,1057,1977,576,2007
"959",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",65,8450,2003,2003,699,638,1337,1337,1337,2003,531,2007
"960",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",24,2572,1999,1999,604,92,696,696,1416,1999,484,2010
"961",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",50,7207,1958,2008,696,162,858,858,858,1978.50616388687,0,2010
"962",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","3rd_bin","3rd_bin","3rd_bin",70.0499583680267,12227,1977,1995,896,434,1330,1542,2872,1977,619,2008
"963",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",24,2308,1976,1976,556,248,804,804,1548,1976,440,2007
"964",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",122,11923,2007,2007,0,1800,1800,1800,1800,2007,702,2009
"965",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",80,11316,2002,2003,624,193,817,824,1894,2002,510,2010
"966",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",65,10237,2005,2007,0,783,783,783,1484,2005,393,2007
"967",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",130,9600,1940,1950,428,300,728,976,1308,1940,256,2009
"968",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,7390,1955,1955,902,196,1098,1098,1098,1955,260,2008
"969",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",50,5925,1910,1950,0,600,600,600,968,1978.50616388687,0,2009
"970",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",75,10382,1958,1958,513,75,588,1095,1095,1958,264,2006
"971",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",60,10800,1949,1950,0,720,720,720,1192,1978.50616388687,0,2006
"972",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",36,2268,2003,2004,567,197,764,764,1626,2003,474,2009
"973",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",55,7892,1979,1979,0,918,918,918,918,1979,264,2010
"975",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","3rd_bin","1st_bin",60,11414,1910,1993,0,728,728,1136,2019,1997,532,2009
"976",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",70.0499583680267,2651,2000,2000,641,32,673,673,1382,2000,490,2006
"977",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",51,5900,1923,1958,0,440,440,869,869,1978.50616388687,0,2006
"979",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",68,9450,1954,1954,552,342,894,894,894,1999,400,2007
"980",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",80,8816,1963,1963,651,470,1121,1121,1121,1963,480,2009
"981",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70.0499583680267,12122,1961,2007,867,77,944,999,999,1961,588,2008
"982",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"3rd_bin","3rd_bin","2nd_bin","0",98,12203,1998,1999,854,371,1225,1276,2612,1998,676,2009
"983",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",43,3182,2007,2007,0,1266,1266,1266,1266,2007,388,2008
"984",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","0",70.0499583680267,11250,2002,2002,0,1128,1128,1149,2290,2002,779,2008
"985",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",75,10125,1977,1977,0,0,0,1302,1734,1977,539,2009
"986",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",68,10880,1950,1950,1040,124,1164,1164,1164,1950,240,2008
"987",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","0",59,5310,1910,2003,0,485,485,1001,1635,1950,255,2006
"988",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","1st_bin","1st_bin",83,10159,2009,2010,1646,284,1930,1940,1940,2010,606,2010
"989",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","2nd_bin",70.0499583680267,12046,1976,1976,156,692,848,1118,2030,1976,551,2007
"990",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",65,8125,2006,2006,0,770,770,778,1576,2006,614,2006
"991",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","1st_bin",82,9452,1997,1998,1074,322,1396,1407,2392,1997,870,2006
"992",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",121,17671,1882,1986,216,700,916,916,1742,1925,424,2009
"993",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",80,9760,1964,1993,536,169,822,1020,1851,1964,440,2007
"994",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",68,8846,2005,2006,0,750,750,750,1500,2005,564,2006
"995",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",96,12456,2006,2007,1172,528,1700,1718,1718,2008,786,2009
"996",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","0","1st_bin",51,4712,1946,1950,384,363,747,774,1230,1946,305,2006
"997",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","3rd_bin",70.0499583680267,10659,1961,1961,915,135,1050,1050,1050,1961,368,2006
"998",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","2nd_bin","0",70.0499583680267,11717,1970,1970,0,1442,1442,1442,1442,1970,615,2009
"999",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,9786,1922,1950,0,1007,1007,1077,1077,1922,210,2006
"1000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",64,6762,2006,2006,686,501,1187,1208,1208,2006,632,2010
"1001",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",74,10206,1952,1952,0,0,0,944,944,1956,528,2009
"1002",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,5400,1920,1950,0,691,691,691,691,1920,216,2007
"1003",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",75,11957,2006,2006,24,1550,1574,1574,1574,2006,824,2008
"1004",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,11500,1976,1976,0,1680,1680,1680,1680,1976,528,2007
"1005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",43,3182,2005,2006,16,1330,1346,1504,1504,2005,457,2009
"1006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",65,8385,1977,1977,595,390,985,985,985,1977,328,2008
"1007",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","0",70.0499583680267,12155,1970,1970,1237,420,1657,1657,1657,1970,484,2007
"1008",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","2nd_bin","0",21,2217,1970,1970,273,0,546,546,1092,1970,286,2009
"1009",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",43,12118,2004,2005,0,1710,1710,1710,1710,2004,550,2009
"1010",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,6000,1926,1950,0,1008,1008,1008,1522,1978.50616388687,0,2006
"1011",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",115,21286,1948,1950,0,720,720,720,1271,1948,312,2008
"1012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",75,9825,1965,1965,0,0,0,1664,1664,1978.50616388687,0,2010
"1013",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",55,10592,1923,1996,0,602,602,900,1502,1923,180,2007
"1014",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,7200,1910,2006,247,310,1022,1022,1022,1956,280,2009
"1015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",60,11664,1948,1950,336,746,1082,1082,1082,1948,240,2007
"1016",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",70,8400,2001,2001,643,167,810,810,1665,2001,528,2009
"1017",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",73,11883,1996,1996,690,814,1504,1504,1504,1996,478,2009
"1018",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,5814,1984,1984,1036,184,1220,1360,1360,1984,565,2009
"1019",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","0",70.0499583680267,10784,1991,1992,0,384,384,802,1472,1991,402,2007
"1020",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",43,3013,2005,2005,16,1346,1362,1506,1506,2005,440,2006
"1021",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",60,7024,2005,2005,1024,108,1132,1132,1132,2005,451,2008
"1022",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",64,7406,2006,2006,684,515,1199,1220,1220,2006,632,2006
"1023",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",52,9439,1930,1950,324,588,912,912,1248,1957,160,2007
"1024",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",43,3182,2005,2006,16,1330,1346,1504,1504,2005,437,2008
"1025",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",70.0499583680267,15498,1976,1976,1165,0,1565,2898,2898,1976,665,2008
"1026",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70,7700,1972,1972,138,276,882,882,882,1980,461,2007
"1027",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","0",73,9300,1960,1960,697,571,1268,1264,1264,1960,461,2010
"1028",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",71,9520,2007,2008,1513,125,1638,1646,1646,2008,800,2008
"1029",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",79,9492,1941,1950,368,359,768,968,1376,1941,240,2007
"1030",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","0","1st_bin",21,1680,1972,1972,317,355,672,672,1218,1972,264,2006
"1031",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",70.0499583680267,7082,1916,1995,0,686,686,948,1928,1978.50616388687,0,2006
"1032",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",102,15863,1920,1970,523,301,824,1687,3082,1970,672,2009
"1033",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","1st_bin",70.0499583680267,14541,1993,1993,1012,326,1338,1352,2520,1993,796,2006
"1034",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",70.0499583680267,8125,2002,2002,986,668,1654,1654,1654,2002,900,2006
"1035",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,6305,1938,1950,0,920,920,954,954,1938,240,2007
"1036",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,11500,1957,1957,0,0,0,845,845,1957,290,2009
"1037",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",89,12898,2007,2008,1022,598,1620,1620,1620,2008,912,2009
"1038",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","3rd_bin","0","1st_bin",70.0499583680267,9240,2001,2002,0,1055,1055,1055,2263,2001,905,2008
"1039",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",21,1533,1970,2008,0,546,546,798,1344,1978.50616388687,0,2009
"1040",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",21,1477,1970,1970,509,121,630,630,630,1970,286,2009
